,Class
2322,0
110113,0
38860,0
129032,1
160484,1
157099,1
106482,0
25896,0
77427,0
159866,1
106507,0
205745,1
124187,1
94247,0
59447,0
37488,0
197510,1
40683,0
86834,0
182803,1
12044,0
193720,1
115653,0
150692,1
74555,0
107470,0
84399,0
89226,0
51199,0
198133,1
175524,1
2562,0
106846,0
171256,1
52155,1
174991,1
53415,1
171748,1
69402,0
203903,1
171978,1
152491,1
44579,0
72069,0
90447,0
1869,0
50873,0
29263,0
154861,1
15190,0
132277,1
199102,1
131714,1
118988,1
192785,1
67612,0
696,0
57582,0
36130,0
119151,1
6720,0
110287,0
44316,0
175942,1
94342,0
108971,0
161801,1
185381,1
152836,1
31021,0
184494,1
52591,0
22503,0
100453,0
210520,1
51418,1
86560,0
154086,1
85175,0
180637,1
89508,0
34863,0
111343,0
40363,1
203727,1
136617,1
205403,1
162455,1
41052,1
102276,0
52823,0
20868,1
130220,1
39247,0
90130,0
184385,1
167024,1
2074,0
149294,1
157316,1
171721,1
146876,1
45458,0
120259,1
101734,0
105254,0
204618,1
156774,1
12259,0
14445,0
44044,0
177825,1
166581,1
3003,0
171071,1
4246,0
132622,1
165480,1
190772,1
1583,0
71709,0
125817,1
137957,1
44584,0
117461,0
72708,0
174246,1
122454,1
81797,0
108845,0
190960,1
174576,1
79221,0
176594,1
156855,1
94404,0
4672,1
130042,1
195760,1
57206,0
43669,1
98394,0
84108,0
111272,0
90492,0
131860,1
103559,0
153139,1
61569,0
72218,0
68733,1
187384,1
24402,1
157632,1
64126,0
160575,1
72300,0
186266,1
63280,0
106521,0
42134,0
10661,0
77294,0
47661,0
87334,0
211184,1
119439,1
84956,0
175398,1
54904,0
46010,0
4448,0
48857,0
9273,0
192221,1
100125,0
191805,1
212607,1
161593,1
29541,0
99678,0
171979,1
74903,1
212113,1
133840,1
97070,0
122560,1
31717,0
32928,0
67232,0
65637,0
135904,1
57683,0
92952,0
148864,1
5034,0
123192,1
91926,0
71994,0
128850,1
163692,1
108579,1
32322,0
37995,0
129914,1
212338,1
141380,1
150924,1
42996,0
134026,1
148225,1
60456,0
121736,1
89137,0
76127,0
131535,1
193490,1
20161,0
28947,0
7391,1
76729,0
182521,1
102512,0
5031,0
204647,1
203868,1
197799,1
10524,0
145144,1
76725,0
101156,0
162697,1
12673,0
143592,1
5373,0
201810,1
165843,1
119895,1
177458,1
172,0
17080,0
6588,1
30756,0
165349,1
24765,0
8005,0
158188,1
133807,1
34009,0
26674,0
112753,0
118408,1
35904,0
233,0
72500,0
147612,1
116009,0
200242,1
52829,1
145567,1
64452,0
85301,0
83567,0
99514,0
140914,1
74942,1
19931,1
148213,1
19197,1
194791,1
104018,0
152101,1
211153,1
169946,1
175602,1
166961,1
108126,0
7540,0
77057,0
73556,0
40790,0
140155,1
71404,0
72414,0
105587,0
196967,1
12709,0
88201,1
123547,1
38272,0
86425,0
2644,0
49058,0
76171,0
93945,0
162102,1
160469,1
200297,1
184230,1
106205,0
199009,1
97609,0
164812,1
122854,1
170082,1
170568,1
119141,1
206816,1
6583,0
6055,0
159445,1
202052,1
115022,0
131415,1
150400,1
6836,0
159722,1
172671,1
5107,0
6658,0
150895,1
127167,1
198819,1
60174,0
104248,0
90435,0
109038,0
111256,0
41858,0
18534,0
128003,1
8162,0
125735,1
204315,1
116917,0
174475,1
120856,1
94641,0
166921,1
177202,1
26090,1
14614,0
136879,1
203170,1
113022,0
50496,0
10938,0
53786,0
1655,0
73073,0
130347,1
7873,0
113791,0
85210,0
110788,0
117867,1
47209,0
206041,1
69800,0
89487,0
80913,0
106894,0
120716,1
21925,1
199652,1
120079,1
76005,0
63987,0
207400,1
21864,0
195175,1
56202,0
140522,1
47701,0
169274,1
159615,1
122504,1
168666,1
76756,0
18029,0
111877,0
149808,1
144664,1
169498,1
126771,1
12252,0
81025,0
208160,1
42712,0
86238,0
76250,0
42643,0
5932,1
116450,0
50066,0
200007,1
43082,0
210500,1
37499,1
65240,0
168385,1
48383,0
28286,0
140144,1
86823,0
49233,0
168126,1
64611,0
85750,0
28946,0
56599,0
33355,0
175147,1
157954,1
134388,1
103538,0
102065,0
127687,1
125742,1
187850,1
81079,1
126879,1
132039,1
86428,0
144359,1
53382,0
35473,0
128225,1
40649,1
128689,1
143393,1
85286,1
118047,1
47616,1
65154,0
129358,1
190331,1
108938,0
46190,0
51868,0
75867,0
49782,0
159026,1
208577,1
207090,1
159844,1
79476,0
49359,0
159209,1
109521,0
347,0
93658,0
109558,0
142479,1
62092,0
75825,0
39805,0
33868,0
81035,0
212202,1
206104,1
203806,1
129419,1
112643,0
95097,0
1129,1
23432,0
105275,0
136508,1
28613,0
80038,0
8884,1
166777,1
56518,1
160065,1
195616,1
45281,1
140451,1
16160,0
38414,0
134474,1
173436,1
109210,0
36831,0
130966,1
113853,1
161614,1
64104,0
192953,1
49318,0
174321,1
79179,0
180832,1
21855,0
16173,0
105452,0
186313,1
122891,1
58432,0
125317,1
175776,1
99249,0
44367,1
57581,0
139573,1
23919,0
104156,0
128337,1
139158,1
98500,0
79375,0
31271,0
83183,0
123298,1
90025,0
30884,0
173124,1
58670,0
179234,1
121772,1
25250,0
107757,0
143299,1
209210,1
44809,0
142498,1
127312,1
16644,1
99498,0
187617,1
49077,0
56021,0
31848,0
203976,1
205539,1
170402,1
35774,1
71793,0
40063,0
92800,0
57689,0
129905,1
37253,0
51396,1
179032,1
72688,0
146856,1
54291,0
56101,0
206178,1
197779,1
153920,1
59923,1
134879,1
178037,1
50036,0
57141,0
49459,0
30007,0
189934,1
175116,1
122728,1
163803,1
7719,0
189684,1
101805,0
179990,1
188464,1
55425,0
162925,1
102051,0
86802,0
198004,1
27933,0
159755,1
44042,0
176868,1
182093,1
18974,0
98588,0
27715,0
26929,0
95519,0
62375,0
197772,1
47371,0
149443,1
85890,0
99954,1
128000,1
70606,0
118220,1
120420,1
2857,0
88412,0
111509,0
99374,0
125485,1
125519,1
133952,1
155023,1
151112,1
122878,1
29023,0
61136,0
40172,1
125378,1
126315,1
170397,1
102952,0
186147,1
14750,0
15159,0
143613,1
94053,0
2890,0
93769,0
38615,0
86767,0
210333,1
53112,0
38694,0
202241,1
20643,0
1193,0
109824,0
144026,1
19363,0
84486,0
82642,0
22641,0
10295,0
60536,0
40592,1
121333,1
183639,1
25951,0
131560,1
116401,0
30529,0
206098,1
198547,1
89419,0
190825,1
199001,1
80446,0
148806,1
67852,0
138201,1
89502,0
146465,1
13287,0
183938,1
102593,0
98765,0
188004,1
119772,1
2390,0
173205,1
11022,0
68704,0
5970,0
115752,0
128700,1
127704,1
28224,0
55286,0
22467,0
205047,1
71460,0
170140,1
209548,1
206097,1
141377,1
107431,0
46778,1
67756,0
116749,0
113196,0
2524,0
38021,0
200827,1
156889,1
210816,1
184273,1
111643,1
174032,1
31531,0
85511,0
9375,0
7835,0
211829,1
103259,0
18149,0
68422,0
99443,0
20208,0
57248,0
85169,1
29818,0
177570,1
190717,1
174881,1
74669,0
13438,0
210943,1
65401,0
27343,0
93042,0
62031,0
61847,0
131694,1
4056,0
161058,1
96911,0
201179,1
209304,1
116060,0
82574,0
182783,1
131551,1
156642,1
24981,0
50534,0
94280,0
82832,0
131125,1
45469,0
81676,0
186208,1
53969,1
40182,0
123615,1
140140,1
117346,0
124691,1
22307,1
66805,1
84638,0
160118,1
28526,0
37026,0
88994,1
36228,0
176640,1
157665,1
76498,1
52581,0
63148,0
18187,0
126393,1
14896,0
130789,1
61861,0
116542,1
70456,0
148852,1
140811,1
197303,1
121500,1
51077,0
206633,1
65542,0
147455,1
68284,1
37807,0
37571,0
197982,1
77736,0
58489,0
48964,0
131292,1
205998,1
25571,0
21717,0
81279,0
30449,0
173041,1
114184,0
49631,0
149693,1
151746,1
31682,0
200349,1
184386,1
121620,1
49267,0
192419,1
92061,0
79332,0
19822,0
155788,1
66754,0
118358,1
21745,1
200398,1
138079,1
72579,0
26889,0
163353,1
191395,1
163868,1
150110,1
58202,1
43868,0
165574,1
108827,0
110143,0
66364,0
189009,1
178119,1
134087,1
64518,0
41995,0
155052,1
151590,1
66900,0
74267,0
171109,1
75401,0
142477,1
179856,1
105648,0
36587,0
104588,0
102113,0
197798,1
44532,0
27366,0
63980,0
174819,1
201184,1
70703,0
19413,0
200301,1
118732,1
190744,1
62162,0
100428,0
177775,1
67551,0
132801,1
209722,1
11937,0
205661,1
158316,1
89995,0
144039,1
132800,1
130203,1
35720,0
194272,1
102040,0
184582,1
52202,0
41675,0
127346,1
15142,0
206971,1
21953,0
147440,1
193802,1
154907,1
91899,0
167478,1
175160,1
68432,0
117320,1
111071,0
173909,1
84017,0
128336,1
70200,0
124909,1
212241,1
51600,0
110422,1
54794,0
47240,0
137067,1
119197,1
39610,0
60191,0
26213,0
125965,1
58378,0
62041,1
200130,1
89800,0
57242,0
19912,0
76867,0
194634,1
104503,0
135570,1
34591,0
211583,1
13692,1
163211,1
132305,1
47322,0
89696,0
80062,0
206294,1
106377,0
106235,0
4311,0
65314,0
155160,1
96079,0
154613,1
51946,0
22888,0
212296,1
69599,0
11478,0
141742,1
179497,1
143368,1
3068,0
32597,0
68709,0
40554,0
42395,0
40468,0
201580,1
151268,1
10509,0
25806,0
16906,0
81890,0
194095,1
13173,0
20183,0
104741,1
132675,1
48694,0
23913,0
22309,0
66160,0
131618,1
42242,0
78244,0
99815,0
69781,0
143288,1
90659,0
91832,0
7349,0
2063,0
55306,0
51245,0
137528,1
7088,0
86832,0
105403,0
142433,1
181895,1
53556,0
30032,0
87701,0
6429,0
90652,0
25329,1
160042,1
26301,0
53615,0
196663,1
208875,1
33090,0
111986,0
172158,1
150105,1
13914,0
128720,1
161620,1
6436,0
203166,1
3721,1
88178,0
175732,1
63063,0
91027,0
43471,0
123559,1
194534,1
160089,1
200100,1
66904,0
168786,1
21939,0
141913,1
160634,1
99298,0
175924,1
194570,1
139669,1
106690,0
48080,0
23401,0
10602,0
12243,0
212608,1
11144,0
89258,0
73856,0
130641,1
205351,1
1627,0
202180,1
108535,1
38179,0
144191,1
72148,0
26795,0
127823,1
173411,1
109671,0
9865,0
192389,1
78433,1
23152,0
147962,1
137273,1
202432,1
77814,0
87749,0
181045,1
207804,1
32469,0
137651,1
186980,1
199496,1
126477,1
207659,1
110246,0
160426,1
134542,1
146042,1
70840,0
136954,1
89411,0
2245,0
171170,1
106771,0
86583,0
191816,1
26562,0
181118,1
134836,1
177461,1
31494,0
198005,1
80549,0
37383,0
45776,0
151931,1
146870,1
90198,0
76557,0
147324,1
115602,0
160673,1
129359,1
18081,0
106343,0
42005,0
81419,0
69168,1
204434,1
110428,0
155693,1
192139,1
147707,1
121040,1
54285,0
178212,1
51785,0
105088,0
86159,0
79185,0
132651,1
178857,1
130578,1
162736,1
86829,0
206119,1
21948,0
129208,1
193872,1
7193,0
118092,1
47549,0
102685,0
75208,0
150887,1
20702,0
111996,0
94163,0
4231,0
89655,0
89039,0
175417,1
100559,0
148580,1
21097,0
195244,1
48669,0
12122,0
85188,0
122488,1
7330,0
110854,0
212139,1
133898,1
157297,1
159816,1
72508,0
107881,0
33728,0
139521,1
79734,0
110826,0
145318,1
161143,1
26501,0
133283,1
123490,1
3634,0
16845,0
14381,0
158521,1
80327,0
194590,1
185676,1
203101,1
142300,1
1520,0
207443,1
151132,1
194044,1
100445,0
39367,0
101832,0
45904,1
47255,1
38629,1
205411,1
41956,0
138164,1
135463,1
43673,0
144880,1
90430,0
60244,0
179652,1
115466,0
36694,0
92440,0
24123,0
83326,0
186992,1
29509,1
117967,1
54591,0
111332,0
6725,0
102969,0
101870,0
101708,0
121737,1
115453,0
126851,1
65067,0
160750,1
184263,1
7376,0
30778,1
28244,0
92362,0
71396,0
198141,1
82020,0
10632,1
157013,1
81529,0
150148,1
37536,0
122456,1
42594,0
100917,0
10743,0
153334,1
26848,0
69785,0
141772,1
173862,1
104118,0
91987,1
23702,0
36370,0
115307,0
142011,1
13175,0
84900,1
208777,1
1760,0
174444,1
10367,0
159576,1
153161,1
33714,0
9858,0
97297,0
109980,1
170504,1
51950,0
152703,1
157672,1
89879,0
54901,0
80276,0
191560,1
62082,0
116561,0
167703,1
166118,1
4013,0
197387,1
39085,0
82317,0
37873,0
99327,1
11622,0
125661,1
104900,0
67776,0
184663,1
162906,1
56111,0
103842,0
157292,1
92669,0
56865,0
116799,0
172452,1
187999,1
184121,1
122860,1
52103,0
26062,0
46574,0
13876,0
155672,1
51763,0
92743,0
123882,1
144079,1
42408,0
159425,1
94413,0
46361,0
58749,0
189265,1
31210,0
132021,1
30754,0
109590,0
134671,1
46234,0
62965,0
132481,1
67368,0
5442,0
1527,0
58962,0
209393,1
25361,1
178409,1
153924,1
211887,1
163105,1
43046,0
42451,0
98420,0
105613,1
148169,1
174604,1
43608,0
26508,0
140728,1
41943,0
75428,0
153718,1
47381,0
101673,0
90286,0
94749,0
51618,0
26096,0
84435,0
29109,0
107368,0
59825,0
85655,0
24754,0
173220,1
68325,0
53835,0
110359,0
117727,1
63229,0
138116,1
8037,0
188734,1
122442,1
202458,1
95431,0
197184,1
106492,0
178049,1
26913,0
181037,1
36754,0
113228,0
174947,1
196070,1
139762,1
110231,0
96906,0
174201,1
90401,0
207193,1
120380,1
25181,1
27984,1
185166,1
75202,0
71526,0
174593,1
11726,0
78964,0
59918,0
182709,1
94818,0
151704,1
63510,0
62945,0
63244,1
180529,1
196448,1
207301,1
75239,0
190518,1
87406,0
126510,1
171279,1
189759,1
182314,1
75156,1
122726,1
102018,0
116800,0
165171,1
97752,0
178809,1
88000,0
51449,0
209446,1
201911,1
144824,1
36063,0
62111,0
79379,0
114608,0
793,0
191468,1
78834,0
141149,1
70019,0
144508,1
154407,1
122885,1
201473,1
118980,1
71044,0
120093,1
91726,0
1670,0
204418,1
33437,0
196890,1
165059,1
76460,0
16750,0
30392,0
91872,0
129042,1
175888,1
203833,1
72359,0
205555,1
63093,0
70327,0
182670,1
68894,0
35174,0
141051,1
119039,1
121396,1
146191,1
192535,1
121931,1
166745,1
171196,1
159324,1
64603,1
173298,1
93424,0
193685,1
60443,0
76572,0
114588,0
51327,0
11685,0
47982,0
3425,0
146690,1
59632,0
86408,0
60338,0
43149,0
166774,1
204617,1
120025,1
128908,1
139577,1
17661,0
12141,0
51956,0
198896,1
112329,0
207588,1
199942,1
51361,0
205187,1
35419,0
35850,0
85578,0
73873,0
5376,0
206735,1
76613,0
94943,0
115677,0
153378,1
191100,1
124771,1
145137,1
51981,0
27797,0
85871,0
16900,0
96987,0
195012,1
101400,0
168355,1
91960,0
31610,0
99520,1
108437,0
19132,1
60104,0
24060,0
32128,0
193216,1
163659,1
209168,1
181886,1
52741,0
95045,1
121133,1
97380,0
146272,1
70094,0
126692,1
205353,1
15432,0
207959,1
165954,1
149788,1
104941,0
163225,1
174878,1
27304,1
8761,1
101171,0
26769,1
185074,1
9104,0
115094,0
43449,0
161789,1
50808,0
33871,0
208254,1
107097,1
96329,0
100868,0
175143,1
130911,1
59903,0
168669,1
81287,0
164777,1
46083,0
144814,1
145612,1
73901,0
138171,1
203761,1
30163,0
78658,0
186063,1
24526,1
141790,1
145063,1
106335,0
109519,0
77126,0
138948,1
186974,1
75360,0
124119,1
43421,0
139844,1
40898,0
115771,0
133917,1
167544,1
19891,0
133075,1
88946,0
38736,0
70189,0
53494,0
31167,0
125449,1
147426,1
177029,1
56113,0
200082,1
94640,0
109150,0
12102,1
46513,0
197129,1
38255,0
166805,1
133157,1
156076,1
143049,1
22534,0
34877,0
155843,1
209858,1
46703,0
176949,1
209882,1
159899,1
38800,0
137588,1
148775,1
190352,1
165494,1
98383,0
66669,0
171366,1
100802,0
136573,1
81448,0
123553,1
11725,0
58550,0
51081,0
54170,0
185077,1
105042,0
49413,0
112832,0
39573,0
183913,1
183038,1
36715,1
158156,1
205095,1
180533,1
167441,1
59693,0
33725,0
165543,1
171083,1
97597,0
116715,0
189788,1
176287,1
10951,0
192085,1
133567,1
125684,1
140074,1
97397,0
46411,0
19785,0
168494,1
51422,0
208445,1
1726,0
127232,1
152024,1
178617,1
77922,0
149188,1
70529,0
4740,0
204359,1
147533,1
132637,1
18427,0
184891,1
209843,1
91733,0
135808,1
83318,0
27595,0
72720,0
115376,0
6127,0
86370,0
197083,1
186104,1
177859,1
8101,0
52954,0
135879,1
199194,1
52273,0
184166,1
54129,1
157534,1
65750,0
170603,1
149560,1
22195,0
155767,1
96061,0
194740,1
105225,0
203921,1
103707,0
194093,1
19688,0
181057,1
78146,1
1625,0
109686,0
37928,0
170983,1
32703,0
208947,1
105299,0
210150,1
31674,0
140503,1
39754,0
82949,0
117140,0
461,0
45696,0
8976,0
77188,1
46753,1
156056,1
20681,0
148920,1
8186,0
77249,0
182731,1
311,0
174486,1
44500,0
71829,0
47627,0
106544,0
44662,0
1142,0
39201,0
46805,0
200322,1
202710,1
95327,0
200361,1
55968,1
135597,1
78545,0
77913,1
147808,1
24411,0
49820,0
64089,0
144894,1
69113,0
47029,0
73553,0
166841,1
130375,1
139836,1
165262,1
92433,1
121080,1
157989,1
8410,0
169015,1
10724,0
52653,1
1339,0
66552,1
7275,0
18804,0
43425,0
156897,1
48292,0
211081,1
3905,0
47623,0
198101,1
111323,0
89796,0
160327,1
129028,1
104288,0
184654,1
36011,0
27481,0
212028,1
180228,1
99061,0
39207,0
111636,0
75802,0
193487,1
169460,1
31614,0
212887,1
144510,1
82154,0
8491,0
15269,0
131326,1
100983,0
20665,0
100294,0
44382,0
109587,0
14372,0
130602,1
32071,0
18253,0
191396,1
108515,0
110080,0
8817,0
156346,1
201672,1
64510,0
43784,0
64708,0
103174,0
146202,1
104055,0
193926,1
127651,1
166193,1
171945,1
35538,0
118420,1
53290,0
52364,0
108027,1
109600,0
5319,1
98881,0
178325,1
37584,0
140912,1
10533,0
103706,0
203559,1
13486,0
121459,1
177880,1
102656,0
5856,0
43328,1
211860,1
173080,1
99096,0
173970,1
24344,0
6863,0
55498,0
171751,1
114923,0
140545,1
68604,0
7172,0
449,0
113738,0
57735,0
41327,0
132389,1
88185,0
152733,1
98003,0
125,0
183447,1
15629,0
21018,0
25416,0
159093,1
120558,1
116155,0
192528,1
93097,0
101061,0
45953,0
212044,1
154659,1
18235,0
14738,0
8615,0
203064,1
204466,1
103440,0
58861,0
29853,0
15807,1
98400,0
159158,1
114528,0
172709,1
169476,1
30944,0
41447,0
155168,1
147480,1
160535,1
145257,1
78227,0
163613,1
187747,1
180785,1
72581,0
84759,0
128873,1
185414,1
170028,1
181712,1
134478,1
144618,1
145926,1
126516,1
144253,1
66143,0
76381,0
11121,0
116141,0
53006,0
140410,1
88599,0
10764,0
110408,0
151584,1
93509,0
87331,0
18647,0
107794,0
150226,1
70851,0
3596,0
38961,1
77773,0
208186,1
91917,0
58803,0
9824,0
186581,1
21873,0
39592,0
184109,1
162561,1
211261,1
176444,1
195409,1
78323,1
143871,1
121533,1
156212,1
29722,0
201623,1
17760,0
17836,0
79937,0
121082,1
178236,1
165507,1
160939,1
212136,1
110404,0
4494,0
116173,0
113514,0
198679,1
3042,0
127926,1
10241,0
2779,0
147528,1
127829,1
17591,1
101309,0
172771,1
92936,0
77578,0
196822,1
142683,1
33650,0
22093,0
28543,0
75872,0
189988,1
147050,1
47507,0
110965,0
85123,0
193993,1
29056,0
68725,0
204240,1
80030,0
182139,1
199512,1
68794,0
103175,0
172164,1
196435,1
137347,1
108006,0
155556,1
104386,0
31890,0
139704,1
20458,0
24772,0
207597,1
54809,1
91416,0
31284,0
87967,0
94435,0
119199,1
95678,0
121053,1
101144,0
176193,1
19170,0
103934,0
106225,1
50695,1
61019,0
157837,1
210957,1
45848,0
140536,1
36464,0
166235,1
13106,0
188846,1
73090,0
52667,0
48792,0
95732,0
208231,1
118303,1
6560,0
124383,1
74092,0
206732,1
128440,1
167799,1
56780,0
104130,0
153821,1
43600,0
212412,1
3348,0
118295,1
107185,0
53426,1
140454,1
109856,0
177579,1
47320,0
16882,0
193621,1
36425,0
111018,0
106107,0
69204,0
159591,1
29928,0
69591,0
105038,0
125672,1
171116,1
58147,0
194780,1
130592,1
36261,0
146849,1
169291,1
128722,1
50514,0
7167,0
13167,0
146374,1
51359,0
8414,0
26161,1
199686,1
60596,0
27378,1
128944,1
146514,1
59830,0
13917,0
9936,0
15139,0
124151,1
53605,0
203080,1
154629,1
182549,1
86768,0
106754,0
199201,1
22391,0
92497,0
35594,0
136024,1
183422,1
6622,0
19973,0
201489,1
75349,0
78079,0
139607,1
58476,0
91361,0
13525,0
78409,0
174582,1
63687,1
132944,1
127278,1
210401,1
18085,0
86533,0
44703,0
99210,0
16971,0
187799,1
145855,1
14097,0
63881,1
138635,1
83666,0
68255,1
203725,1
28162,0
197785,1
109447,0
76920,0
198321,1
161102,1
175606,1
142729,1
155782,1
131693,1
74344,1
97630,0
33533,0
144016,1
173957,1
105272,0
150543,1
189345,1
82257,0
210121,1
1793,0
130054,1
98371,1
25186,0
145729,1
186995,1
204582,1
113862,0
122782,1
10291,0
186962,1
125951,1
121582,1
32704,0
65812,0
99245,1
206064,1
211069,1
97636,0
107241,0
127700,1
153406,1
52173,0
125928,1
182015,1
114830,0
138778,1
122311,1
179527,1
158401,1
28108,1
60863,0
640,0
39892,0
41265,0
55254,0
69291,0
165473,1
76477,0
46756,0
57725,0
188654,1
87799,1
195128,1
78817,1
106779,0
101071,0
157351,1
115685,0
176803,1
188602,1
175198,1
64886,0
131785,1
179472,1
16439,0
95731,0
144332,1
161734,1
210040,1
5902,0
73321,0
52775,0
192388,1
38201,0
21296,1
86421,0
102810,0
128209,1
154937,1
159404,1
148486,1
53698,0
106574,1
28129,0
92758,0
13956,0
118110,1
193532,1
113177,0
176889,1
158060,1
14696,0
151422,1
82304,0
107372,1
159981,1
85025,0
171056,1
168466,1
147831,1
34671,0
207132,1
67265,0
189706,1
15764,0
109900,0
168988,1
173955,1
176567,1
149548,1
201129,1
196803,1
40229,0
194507,1
97303,0
157593,1
5395,0
71019,0
173881,1
89962,1
4483,0
42442,0
32622,0
170909,1
146667,1
141971,1
9977,0
206182,1
128222,1
86883,0
176107,1
130964,1
200726,1
51995,0
131894,1
24219,0
76249,0
173233,1
27370,0
103051,0
147767,1
171485,1
157041,1
115373,0
167915,1
56028,0
123454,1
84729,0
166632,1
91343,0
195600,1
38732,0
139202,1
48628,0
210987,1
76308,0
79908,0
76270,0
71099,0
116326,0
85927,0
107352,1
80243,0
178253,1
207572,1
25445,0
58197,0
64695,0
10955,0
194530,1
112555,1
171680,1
146560,1
202509,1
118710,1
74508,0
190298,1
198840,1
58291,0
57220,0
148508,1
25455,0
156639,1
159833,1
90110,1
128289,1
57779,0
149458,1
196401,1
43564,0
5927,1
114987,0
80467,0
149285,1
136250,1
124775,1
38060,0
196588,1
182289,1
134709,1
11930,0
86092,0
65568,0
87424,0
17399,0
60993,0
138240,1
44938,0
165774,1
87050,0
93111,0
205804,1
47825,0
179364,1
61618,0
113726,0
36434,0
7613,0
44353,0
23156,0
180655,1
114935,0
109363,0
199071,1
66149,0
32426,0
73219,0
56933,0
100263,0
71776,0
142892,1
207240,1
20226,0
179336,1
136906,1
57422,0
155665,1
141258,1
113169,0
175672,1
115242,1
68415,1
57635,0
210450,1
176670,1
173199,1
115698,0
39778,0
106105,0
184051,1
26364,0
183436,1
164577,1
64637,0
142071,1
14376,0
169794,1
55074,0
125139,1
63241,1
20149,0
180414,1
89601,1
122477,1
161299,1
81783,0
170292,1
174890,1
86833,0
175199,1
51540,0
192151,1
84786,1
21200,1
171014,1
83419,0
59421,0
150663,1
24586,0
23509,0
159022,1
211820,1
201673,1
159211,1
145540,1
189580,1
42630,0
87218,0
164533,1
20531,0
41698,0
148761,1
53700,0
20635,0
174351,1
5407,0
139858,1
103164,1
162991,1
109336,0
197192,1
44669,0
209038,1
24589,0
61678,0
52194,0
148370,1
133448,1
87152,0
40340,0
96308,0
119031,1
63926,0
160290,1
192000,1
153170,1
102485,0
76564,0
195381,1
52614,0
136847,1
40457,0
17059,0
98648,0
103891,0
29001,0
194265,1
200208,1
140327,1
8555,0
57601,0
177671,1
26308,0
210496,1
13294,0
57011,0
94156,0
121514,1
74351,0
5891,0
103039,0
99211,0
33605,0
162339,1
2045,0
137549,1
74159,0
27455,0
171682,1
211117,1
41188,0
3380,0
61454,0
77920,0
59161,0
164346,1
112914,0
185305,1
42026,0
109360,0
14440,0
93285,0
97905,0
16228,0
72786,0
127680,1
90818,0
154194,1
118956,1
152681,1
38119,1
127637,1
68401,0
146034,1
29349,0
45845,0
104021,0
23157,1
142762,1
99915,0
116165,0
180197,1
179625,1
205583,1
38507,0
85917,0
194337,1
102245,0
94118,0
42295,0
151618,1
121406,1
74764,0
85632,0
9781,0
138507,1
138990,1
105090,0
151312,1
155490,1
148613,1
198198,1
192633,1
107012,0
59686,0
201924,1
